,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
3110,3487,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
3111,3488,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3112,3489,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3113,3490,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3114,3491,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3115,3492,316,HighSeason,[0-1],Nonref,[0-160],[2-2],False
3116,3493,271,HighSeason,[0-1],Standard,[160-260],[3-4],False
3117,3494,360,LowSeason,[0-1],Nonref,[260-360],[5-inf],True
3118,3495,270,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
3119,3496,335,HighSeason,[0-1],Standard,[160-260],[3-4],True
3120,3497,354,HighSeason,[0-1],Standard,[160-260],[5-inf],False
3121,3499,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3122,3500,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3123,3501,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3124,3502,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3125,3503,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3126,3504,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3127,3505,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3128,3506,144,LowSeason,[2-3],Standard,[260-360],[5-inf],True
3129,3507,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
3130,3508,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3131,3509,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3132,3425,361,HighSeason,[0-1],Standard,[0-160],[2-2],False
3133,3510,320,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
3134,3511,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
3135,3512,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
3136,3513,270,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
3137,3514,249,LowSeason,[2-3],Standard,[260-360],[3-4],True
3138,3515,254,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
3139,3516,342,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
3140,3517,80,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
3141,3256,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
3142,3518,343,HighSeason,[0-1],Nonref,[260-360],[3-4],False
3143,3519,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3144,3520,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3145,3521,293,LowSeason,[4-7],Nonref,[0-160],[2-2],True
3146,3522,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3147,3523,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3148,3524,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3149,3525,68,OffSeason,[2-3],Nonref,[0-160],[2-2],True
3150,3526,210,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3151,1128,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3152,3527,98,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
3153,3528,80,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
3154,3530,333,HighSeason,[0-1],Nonref,[160-260],[2-2],False
3155,3531,217,HighSeason,[2-3],Standard,[260-360],[3-4],True
3156,3532,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3157,3533,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3158,3534,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3159,3535,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3160,3536,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3161,3537,357,HighSeason,[4-7],Nonref,[0-160],[2-2],False
3162,3538,334,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
3163,3539,210,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3164,3540,345,HighSeason,[4-7],Nonref,[160-260],[2-2],False
3165,3541,210,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3166,3542,217,HighSeason,[2-3],Standard,[260-360],[3-4],True
3167,3543,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3168,3545,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3169,3546,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3170,3547,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3171,3548,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3172,3549,336,HighSeason,[0-1],Nonref,[160-260],[1-1],True
3173,3550,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3174,3551,338,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
3175,3552,311,HighSeason,[2-3],Nonref,[0-160],[2-2],False
3176,3553,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
3177,3453,335,HighSeason,[0-1],Standard,[160-260],[3-4],True
3178,3554,87,HighSeason,[4-7],Nonref,[160-260],[2-2],True
3179,3555,321,HighSeason,[2-3],Standard,[260-360],[2-2],False
3180,3557,338,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
3181,3558,238,LowSeason,[2-3],Standard,[160-260],[3-4],False
3182,3559,333,HighSeason,[0-1],Nonref,[160-260],[2-2],False
3183,3560,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3184,802,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3185,3561,334,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
3186,3562,342,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
3187,3563,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3188,2307,362,HighSeason,[0-1],Standard,[260-360],[5-inf],True
3189,3564,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3190,3565,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3191,3566,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3192,3567,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3193,3568,363,HighSeason,[0-1],Nonref,[360-500],[5-inf],True
3194,3569,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
3195,2378,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3196,3570,271,HighSeason,[0-1],Standard,[160-260],[3-4],False
3197,3571,333,HighSeason,[0-1],Nonref,[160-260],[2-2],False
3198,3572,345,HighSeason,[4-7],Nonref,[160-260],[2-2],False
3199,3573,280,HighSeason,[4-7],Standard,[160-260],[2-2],False
3200,3574,361,HighSeason,[0-1],Standard,[0-160],[2-2],False
3201,3575,287,LowSeason,[2-3],Nonref,[0-160],[2-2],True
3202,3576,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3203,3577,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3204,3578,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3205,3579,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3206,3580,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3207,3581,69,HighSeason,[4-7],Standard,[160-260],[3-4],True
3208,3582,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
3209,3583,364,HighSeason,[2-3],Nonref,[260-360],[2-2],False
3210,3585,350,HighSeason,[0-1],Nonref,[160-260],[1-1],False
3211,3586,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
3212,3587,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3213,3589,361,HighSeason,[0-1],Standard,[0-160],[2-2],False
3214,3590,229,HighSeason,[4-7],Standard,[160-260],[3-4],False
3215,3591,327,HighSeason,[2-3],Nonref,[260-360],[3-4],False
3216,3592,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
3217,3593,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3218,3594,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3219,3595,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3220,3596,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3221,3597,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3222,3598,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3223,3599,301,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3224,3600,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
3225,3601,327,HighSeason,[2-3],Nonref,[260-360],[3-4],False
3226,3602,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3227,3603,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3228,3604,303,LowSeason,[2-3],Nonref,[260-360],[2-2],True
3229,3605,287,LowSeason,[2-3],Nonref,[0-160],[2-2],True
3230,3606,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3231,3607,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3232,3608,364,HighSeason,[2-3],Nonref,[260-360],[2-2],False
3233,3609,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3234,3610,263,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3235,3611,365,OffSeason,[8-inf],Nonref,[260-360],[5-inf],True
3236,3612,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3237,3614,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3238,3615,303,LowSeason,[2-3],Nonref,[260-360],[2-2],True
3239,3616,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3240,3617,343,HighSeason,[0-1],Nonref,[260-360],[3-4],False
3241,3618,271,HighSeason,[0-1],Standard,[160-260],[3-4],False
3242,3619,332,HighSeason,[0-1],Standard,[160-260],[2-2],False
3243,3620,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3244,3621,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3245,3622,366,LowSeason,[2-3],Nonref,[360-500],[5-inf],True
3246,3623,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3247,3624,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3248,3625,291,LowSeason,[0-1],Standard,[160-260],[3-4],True
3249,3626,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3250,3627,298,LowSeason,[0-1],Nonref,[160-260],[2-2],False
3251,3628,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3252,3629,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3253,800,367,HighSeason,[2-3],Standard,[160-260],[1-1],False
3254,3630,330,HighSeason,[0-1],Standard,[160-260],[1-1],False
3255,3631,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
3256,3632,249,LowSeason,[2-3],Standard,[260-360],[3-4],True
3257,3633,366,LowSeason,[2-3],Nonref,[360-500],[5-inf],True
3258,3634,210,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3259,3636,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3260,3637,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3261,3638,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3262,3639,337,HighSeason,[2-3],Nonref,[160-260],[1-1],False
3263,3640,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3264,3642,51,HighSeason,[2-3],Standard,[160-260],[3-4],False
3265,3644,100,LowSeason,[4-7],Standard,[260-360],[5-inf],True
3266,3646,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3267,3647,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
3268,706,265,LowSeason,[2-3],Standard,[0-160],[2-2],True
3269,3648,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3270,3649,301,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3271,3650,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3272,3651,209,LowSeason,[2-3],Nonref,[160-260],[1-1],False
3273,3652,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3274,3653,271,HighSeason,[0-1],Standard,[160-260],[3-4],False
3275,3654,187,LowSeason,[4-7],Standard,[160-260],[2-2],True
3276,3655,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3277,3656,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3278,3658,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3279,3659,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3280,3660,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3281,3661,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3282,3662,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3283,3663,187,LowSeason,[4-7],Standard,[160-260],[2-2],True
3284,3664,249,LowSeason,[2-3],Standard,[260-360],[3-4],True
3285,3665,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3286,3666,368,LowSeason,[2-3],Standard,[360-500],[5-inf],True
3287,3668,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3288,3669,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3289,3670,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3290,3671,369,LowSeason,[4-7],Nonref,[260-360],[3-4],False
3291,3672,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3292,3674,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3293,3577,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3294,3675,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3295,3676,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3296,3677,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3297,3678,64,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
3298,3679,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3299,3680,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3300,3681,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3301,3682,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3302,3683,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3303,3684,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3304,3685,370,LowSeason,[2-3],Standard,[160-260],[1-1],True
3305,3686,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3306,3687,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3307,3688,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3308,3689,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3309,3690,371,OffSeason,[2-3],Standard,[360-500],[3-4],False
3310,3691,94,OffSeason,[8-inf],Standard,[160-260],[3-4],True
3311,3692,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3312,3693,246,OffSeason,[8-inf],Standard,[260-360],[3-4],True
3313,3694,70,OffSeason,[2-3],Standard,[260-360],[5-inf],False
3314,3695,372,OffSeason,[4-7],Standard,[260-360],[2-2],True
3315,3696,90,LowSeason,[4-7],Nonref,[260-360],[3-4],True
3316,2352,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3317,3697,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3318,3698,288,LowSeason,[2-3],Nonref,[260-360],[3-4],True
3319,3699,301,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3320,3700,38,OffSeason,[8-inf],Standard,[160-260],[2-2],True
3321,2889,190,LowSeason,[4-7],Standard,[160-260],[1-1],True
3322,3702,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3323,1736,309,LowSeason,[0-1],Nonref,[160-260],[1-1],False
3324,3703,301,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3325,3704,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3326,3705,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3327,3706,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3328,3707,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3329,3708,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3330,3709,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3331,3710,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3332,3711,373,WinterVacation,[2-3],Standard,[160-260],[3-4],False
3333,3712,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3334,3713,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3335,3714,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3336,3715,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3337,3716,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3338,3717,288,LowSeason,[2-3],Nonref,[260-360],[3-4],True
3339,3718,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3340,3719,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3341,3720,310,LowSeason,[0-1],Nonref,[260-360],[3-4],True
3342,3721,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3343,3722,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3344,3336,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3345,3723,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3346,3724,228,LowSeason,[2-3],Standard,[160-260],[2-2],False
3347,3725,296,LowSeason,[2-3],Nonref,[0-160],[2-2],False
3348,3726,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3349,3727,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3350,3728,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3351,3730,301,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3352,2138,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3353,3731,358,LowSeason,[0-1],Standard,[160-260],[2-2],True
3354,3733,296,LowSeason,[2-3],Nonref,[0-160],[2-2],False
3355,3734,291,LowSeason,[0-1],Standard,[160-260],[3-4],True
3356,3735,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3357,3736,374,OffSeason,[2-3],Standard,[360-500],[5-inf],True
3358,3737,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3359,3738,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3360,3739,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3361,3740,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3362,3741,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
3363,3742,164,OffSeason,[4-7],Standard,[160-260],[5-inf],False
3364,3743,369,LowSeason,[4-7],Nonref,[260-360],[3-4],False
3365,3744,86,OffSeason,[2-3],Nonref,[260-360],[3-4],True
3366,3745,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3367,3746,267,LowSeason,[4-7],Nonref,[160-260],[2-2],False
3368,3747,375,LowSeason,[0-1],Standard,[260-360],[5-inf],True
3369,418,252,LowSeason,[4-7],Nonref,[160-260],[3-4],False
3370,3748,376,OffSeason,[2-3],Standard,[360-500],[5-inf],False
3371,3749,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3372,3750,263,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3373,3751,228,LowSeason,[2-3],Standard,[160-260],[2-2],False
3374,3752,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3375,3753,298,LowSeason,[0-1],Nonref,[160-260],[2-2],False
3376,3754,283,LowSeason,[0-1],Standard,[160-260],[2-2],False
3377,3755,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
3378,3756,377,NewYear,[4-7],Standard,[260-360],[5-inf],True
3379,3757,64,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
3380,3758,192,LowSeason,[4-7],Standard,[160-260],[5-inf],True
3381,3759,263,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3382,3760,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
3383,2433,298,LowSeason,[0-1],Nonref,[160-260],[2-2],False
3384,3761,81,OffSeason,[4-7],Standard,[0-160],[2-2],True
3385,3762,366,LowSeason,[2-3],Nonref,[360-500],[5-inf],True
3386,3763,309,LowSeason,[0-1],Nonref,[160-260],[1-1],False
3387,3764,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3388,3765,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3389,3766,88,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
3390,3767,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3391,3537,378,LowSeason,[2-3],Standard,[0-160],[1-1],False
3392,3768,379,OffSeason,[4-7],Standard,[360-500],[5-inf],True
3393,3769,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3394,3770,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
3395,3771,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3396,3772,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
3397,3773,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
3398,3774,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3399,3775,263,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3400,3777,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3401,3778,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3402,3779,314,LowSeason,[2-3],Nonref,[160-260],[1-1],True
3403,3781,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3404,3783,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3405,3784,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3406,3785,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3407,3786,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3408,3787,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3409,3789,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3410,3790,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3411,3791,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3412,3792,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3413,3793,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3414,3794,209,LowSeason,[2-3],Nonref,[160-260],[1-1],False
3415,3795,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3416,3796,103,OffSeason,[4-7],Nonref,[260-360],[5-inf],False
3417,3797,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3418,3798,314,LowSeason,[2-3],Nonref,[160-260],[1-1],True
3419,706,346,HighSeason,[0-1],Standard,[260-360],[5-inf],False
3420,3799,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3421,3800,380,NewYear,[0-1],Nonref,[160-260],[2-2],False
3422,3763,381,LowSeason,[0-1],Standard,[160-260],[1-1],False
3423,3801,240,LowSeason,[0-1],Standard,[160-260],[3-4],False
3424,3802,86,OffSeason,[2-3],Nonref,[260-360],[3-4],True
3425,3803,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3426,3804,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
3427,3805,374,OffSeason,[2-3],Standard,[360-500],[5-inf],True
3428,3806,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3429,3807,382,LowSeason,[2-3],Standard,[360-500],[5-inf],False
3430,3808,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3431,3809,383,LowSeason,[2-3],Nonref,[360-500],[5-inf],False
3432,3810,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3433,818,296,LowSeason,[2-3],Nonref,[0-160],[2-2],False
3434,3811,384,NewYear,[2-3],Standard,[260-360],[5-inf],False
3435,3812,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
3436,3813,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3437,3814,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3438,3815,238,LowSeason,[2-3],Standard,[160-260],[3-4],False
3439,3817,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3440,3818,301,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3441,3819,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3442,3820,385,OffSeason,[2-3],Nonref,[360-500],[5-inf],True
3443,3821,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
3444,3822,386,LowSeason,[8-inf],Standard,[260-360],[2-2],True
3445,3823,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3446,3824,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3447,3825,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3448,3826,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3449,3827,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3450,3828,303,LowSeason,[2-3],Nonref,[260-360],[2-2],True
3451,3829,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3452,3830,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3453,3831,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3454,3832,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3455,3833,61,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
3456,3834,387,LowSeason,[0-1],Nonref,[260-360],[1-1],True
3457,3835,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3458,3836,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
3459,3837,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
3460,3837,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
3461,3838,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
3462,3839,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3463,3840,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3464,3841,250,OffSeason,[0-1],Standard,[160-260],[2-2],False
3465,1128,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3466,3842,263,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3467,3843,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3468,3844,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
3469,3845,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3470,3846,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3471,3847,291,LowSeason,[0-1],Standard,[160-260],[3-4],True
3472,3848,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3473,3849,283,LowSeason,[0-1],Standard,[160-260],[2-2],False
3474,3850,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3475,3851,291,LowSeason,[0-1],Standard,[160-260],[3-4],True
3476,3852,291,LowSeason,[0-1],Standard,[160-260],[3-4],True
3477,3853,88,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
3478,3854,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3479,3855,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3480,3856,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3481,3857,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3482,3858,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3483,3859,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3484,3860,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
3485,3861,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3486,3862,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3487,3863,144,LowSeason,[2-3],Standard,[260-360],[5-inf],True
3488,3864,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3489,3865,291,LowSeason,[0-1],Standard,[160-260],[3-4],True
3490,3867,275,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3491,3868,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
3492,2889,290,LowSeason,[2-3],Standard,[160-260],[1-1],False
3493,3869,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
3494,3870,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3495,3871,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3496,3872,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3497,3873,143,OffSeason,[4-7],Nonref,[260-360],[3-4],False
3498,3874,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
